Timestamp,X,Y,Button Pressed,Time,DistanceX,DistanceY,Speed,Acceleration,Sex,Subject ID
1616449643.0803895,1059,326,-1,-1,29,282,374.5917657,2.14E-05,1,0
1616449643.0883687,1057,325,-1,-1,31,283,250.6606108,3.18E-05,1,0
1616449643.0963464,1056,324,-1,-1,32,284,125.3415414,6.37E-05,1,0
1616449643.1043267,1055,324,-1,-1,33,284,125.3153272,6.37E-05,1,0
1616449643.112274,1055,324,-1,-1,33,284,0,794.7206497,1,0
1616449643.1444454,1055,323,-1,-1,33,285,0,3217.124939,1,0
1616449643.1524112,1055,322,-1,-1,33,286,0,796.6041565,1,0
1616449643.1606045,1054,321,-1,-1,34,287,122.0516223,6.71E-05,1,0
1616449643.1689742,1054,319,-1,-1,34,289,0,836.9684219,1,0
1616449643.176709,1054,318,-1,-1,34,290,0,773.4775543,1,0
1616449643.1847422,1054,317,-1,-1,34,291,0,803.3275604,1,0
1616449643.1926684,1054,315,-1,-1,34,293,0,792.6225662,1,0
1616449643.2010696,1054,313,-1,-1,34,295,0,840.0917053,1,0
1616449643.2084565,1054,313,-1,-1,34,295,0,715.4464722,1,0
1616449643.2169616,1054,312,-1,-1,34,296,0,850.5344391,1,0
1616449643.2250488,1054,312,-1,-1,34,296,0,808.7158203,1,0
1616449643.6651175,1054,316,-1,-1,34,292,0,44006.89602,1,0
1616449643.67191,1050,326,-1,-1,38,282,588.9015409,1.15E-05,1,0
1616449643.6809766,1047,334,-1,-1,41,274,371.681692,2.17E-05,1,0
1616449643.688874,1044,343,-1,-1,44,265,379.8729622,2.08E-05,1,0
1616449643.6967866,1040,350,-1,-1,48,258,505.505318,1.57E-05,1,0
1616449643.7047908,1035,357,-1,-1,53,251,624.6915493,1.28E-05,1,0
1616449643.7125368,1028,363,-1,-1,60,245,903.6944196,8.57E-06,1,0
1616449643.7207267,1021,370,-1,-1,67,238,854.7095572,9.58E-06,1,0
1616449643.7282262,1010,375,-1,-1,78,233,1466.772977,5.11E-06,1,0
1616449643.7371578,998,381,-1,-1,90,227,1343.538733,6.65E-06,1,0
1616449643.7446964,980,385,-1,-1,108,223,2387.649336,3.16E-06,1,0
1616449643.7527616,960,387,-1,-1,128,221,2479.782429,3.25E-06,1,0
1616449643.7607946,935,387,-1,-1,153,221,3112.425052,2.58E-06,1,0
1616449643.7689302,907,389,-1,-1,181,219,3441.480205,2.36E-06,1,0
1616449643.7764478,880,389,-1,-1,208,219,3591.58314,2.09E-06,1,0
1616449643.7850595,850,388,-1,-1,238,220,3483.544752,2.47E-06,1,0
1616449643.7928054,821,384,-1,-1,267,224,3743.876881,2.07E-06,1,0
1616449643.8010676,792,379,-1,-1,296,229,3510.181692,2.35E-06,1,0
1616449643.8086922,768,374,-1,-1,320,234,3147.596886,2.42E-06,1,0
1616449643.8172092,748,372,-1,-1,340,236,2348.23727,3.63E-06,1,0
1616449643.8250642,730,369,-1,-1,358,239,2291.551994,3.43E-06,1,0
1616449643.8328009,716,367,-1,-1,372,241,1809.449525,4.28E-06,1,0
1616449643.840847,706,365,-1,-1,382,243,1242.904048,6.47E-06,1,0
1616449643.8491535,696,365,-1,-1,392,243,1203.876005,6.90E-06,1,0
1616449643.8572388,688,364,-1,-1,400,244,989.4560038,8.17E-06,1,0
1616449643.8651288,684,364,-1,-1,404,244,506.9717463,1.56E-05,1,0
1616449643.8726592,681,364,-1,-1,407,244,398.3825233,1.89E-05,1,0
1616449643.8810284,678,364,-1,-1,410,244,358.4670959,2.33E-05,1,0
1616449643.8887901,677,364,-1,-1,411,244,128.8335176,6.02E-05,1,0
1616449643.8971062,673,366,-1,-1,415,242,480.9981651,1.73E-05,1,0
1616449643.9051466,670,368,-1,-1,418,240,373.1033951,2.16E-05,1,0
1616449643.9127831,666,371,-1,-1,422,237,523.8132942,1.46E-05,1,0
1616449643.920576,661,374,-1,-1,427,234,641.6055804,1.21E-05,1,0
1616449643.9284725,657,375,-1,-1,431,233,506.5584541,1.56E-05,1,0
1616449643.9371502,654,377,-1,-1,434,231,345.7128884,2.51E-05,1,0
1616449643.944651,651,378,-1,-1,437,230,399.9908449,1.88E-05,1,0
1616449643.9528725,650,378,-1,-1,438,230,121.6269103,6.76E-05,1,0
1616449643.960778,649,378,-1,-1,439,230,126.4906662,6.25E-05,1,0
1616449643.9763455,649,378,-1,-1,439,230,0,1556.754112,1,0
1616449643.992811,649,378,-1,-1,439,230,0,1646.542549,1,0
